time_ms,phase,raw,ac,rect,envelope
11375,SQUEEZE,206,168,168,95.55
11380,SQUEEZE,208,170,170,93.45
11385,SQUEEZE,63,25,25,92.05
11390,SQUEEZE,49,11,11,92.00
11395,SQUEEZE,119,81,81,89.25
11400,SQUEEZE,108,70,70,90.35
11405,SQUEEZE,39,1,1,86.95
11410,SQUEEZE,277,239,239,96.55
11415,SQUEEZE,105,67,67,98.90
11420,SQUEEZE,37,-1,1,97.95
11425,SQUEEZE,222,184,184,99.40
11430,SQUEEZE,122,84,84,103.45
11435,SQUEEZE,157,119,119,106.20
11440,SQUEEZE,111,73,73,109.30
11445,SQUEEZE,24,-14,14,110.00
11450,SQUEEZE,89,51,51,98.70
11455,SQUEEZE,112,74,74,98.65
11460,SQUEEZE,96,58,58,83.45
11465,SQUEEZE,178,140,140,89.00
11470,SQUEEZE,18,-20,20,82.50
11475,SQUEEZE,241,203,203,84.25
11480,SQUEEZE,180,142,142,82.85
11485,SQUEEZE,388,350,350,99.10
11490,SQUEEZE,61,23,23,99.70
11495,SQUEEZE,175,137,137,102.50
11500,SQUEEZE,155,117,117,104.85
11505,SQUEEZE,279,241,241,116.85
11510,SQUEEZE,32,-6,6,105.20
11515,SQUEEZE,119,81,81,105.90
11520,SQUEEZE,84,46,46,108.15
11525,SQUEEZE,216,178,178,107.85
11530,SQUEEZE,113,75,75,107.40
11535,SQUEEZE,249,211,211,112.00
11540,SQUEEZE,79,41,41,110.40
11545,SQUEEZE,104,66,66,113.00
11550,SQUEEZE,132,94,94,115.15
11555,SQUEEZE,76,38,38,113.35
11560,SQUEEZE,18,-20,20,111.45
11565,SQUEEZE,29,-9,9,104.90
11570,SQUEEZE,120,82,82,108.00
11575,SQUEEZE,25,-13,13,98.50
11580,SQUEEZE,156,118,118,97.30
11585,SQUEEZE,22,-16,16,80.60
11590,SQUEEZE,169,131,131,86.00
11595,SQUEEZE,41,3,3,79.30
11600,SQUEEZE,44,6,6,73.75
11606,SQUEEZE,154,116,116,67.50
11611,SQUEEZE,72,34,34,68.90
11616,SQUEEZE,348,310,310,80.35
11621,SQUEEZE,193,155,155,85.80
11626,SQUEEZE,183,145,145,84.15
11631,SQUEEZE,107,69,69,83.85
11636,SQUEEZE,187,149,149,80.75
11641,SQUEEZE,51,13,13,79.35
11646,SQUEEZE,192,154,154,83.75
11651,SQUEEZE,72,34,34,80.75
11656,SQUEEZE,185,147,147,86.20
11661,SQUEEZE,202,164,164,93.40
11666,SQUEEZE,268,230,230,104.45
11671,SQUEEZE,42,4,4,100.55
11676,SQUEEZE,31,-7,7,100.25
11681,SQUEEZE,64,26,26,95.65
11686,SQUEEZE,28,-10,10,95.35
11691,SQUEEZE,36,-2,2,88.90
11696,SQUEEZE,163,125,125,95.00
11701,SQUEEZE,72,34,34,96.40
11706,SQUEEZE,27,-11,11,91.15
11711,SQUEEZE,163,125,125,95.70
11716,SQUEEZE,71,33,33,81.85
11721,SQUEEZE,142,104,104,79.30
11726,SQUEEZE,87,49,49,74.50
11731,SQUEEZE,312,274,274,84.75
11736,SQUEEZE,280,242,242,89.40
11741,SQUEEZE,129,91,91,93.30
11746,SQUEEZE,171,133,133,92.25
11751,SQUEEZE,71,33,33,92.20
11756,SQUEEZE,126,88,88,89.25
11761,SQUEEZE,113,75,75,84.80
11766,SQUEEZE,196,158,158,81.20
11771,SQUEEZE,92,54,54,83.70
11776,SQUEEZE,210,172,172,91.95
11781,SQUEEZE,76,38,38,92.55
11786,SQUEEZE,35,-3,3,92.20
11791,SQUEEZE,148,110,110,97.60
11796,SQUEEZE,322,284,284,105.55
11801,SQUEEZE,154,116,116,109.65
11806,SQUEEZE,338,300,300,124.10
11811,SQUEEZE,52,14,14,118.55
11816,SQUEEZE,141,103,103,122.05
11821,SQUEEZE,83,45,45,119.10
11826,SQUEEZE,21,-17,17,117.50
11831,SQUEEZE,60,22,22,104.90
11836,SQUEEZE,283,245,245,105.05
11841,SQUEEZE,27,-11,11,101.05
11846,SQUEEZE,77,39,39,96.35
11851,SQUEEZE,144,106,106,100.00
11856,SQUEEZE,104,66,66,98.90
11862,SQUEEZE,37,-1,1,95.20
11867,SQUEEZE,53,15,15,88.05
11872,SQUEEZE,451,413,413,106.00
11877,SQUEEZE,526,488,488,121.80
11882,SQUEEZE,50,12,12,120.50
11887,SQUEEZE,39,1,1,120.40
11892,SQUEEZE,73,35,35,116.65
11897,SQUEEZE,79,41,41,104.50
11902,SQUEEZE,126,88,88,103.10
11907,SQUEEZE,41,3,3,88.25
11912,SQUEEZE,54,16,16,88.35
11917,SQUEEZE,121,83,83,87.35
11922,SQUEEZE,18,-20,20,86.10
11927,SQUEEZE,67,29,29,86.70
11932,SQUEEZE,63,25,25,86.85
11937,SQUEEZE,86,48,48,77.00
11942,SQUEEZE,116,78,78,80.35
11947,SQUEEZE,66,28,28,79.80
11952,SQUEEZE,18,-20,20,75.50
11957,SQUEEZE,38,0,0,72.20
11962,SQUEEZE,97,59,59,75.10
11967,SQUEEZE,74,36,36,76.15
11972,SQUEEZE,105,67,67,58.85
11977,SQUEEZE,115,77,77,38.30
11982,SQUEEZE,106,68,68,41.10
11987,SQUEEZE,60,22,22,42.15
11992,SQUEEZE,28,-10,10,40.90
11997,SQUEEZE,83,45,45,41.10
12002,SQUEEZE,117,79,79,40.65
12007,SQUEEZE,181,143,143,47.65
12012,SQUEEZE,19,-19,19,47.80
12017,SQUEEZE,151,113,113,49.30
12022,SQUEEZE,148,110,110,53.80
12027,SQUEEZE,35,-3,3,52.50
12032,SQUEEZE,28,-10,10,51.75
12037,SQUEEZE,97,59,59,52.30
12042,SQUEEZE,51,13,13,49.05
12047,SQUEEZE,93,55,55,50.40
12052,SQUEEZE,100,62,62,52.50
12057,SQUEEZE,94,56,56,55.30
12062,SQUEEZE,111,73,73,56.00
12067,SQUEEZE,32,-6,6,54.50
12072,SQUEEZE,138,100,100,56.15
12077,SQUEEZE,169,131,131,58.85
12082,SQUEEZE,167,129,129,61.90
12087,SQUEEZE,428,390,390,80.30
12092,SQUEEZE,48,10,10,80.30
12097,SQUEEZE,81,43,43,80.20
12102,SQUEEZE,98,60,60,79.25
12107,SQUEEZE,66,28,28,73.50
12112,SQUEEZE,36,-2,2,72.65
12118,SQUEEZE,126,88,88,71.40
12123,SQUEEZE,92,54,54,68.60
12128,SQUEEZE,154,116,116,74.25
12133,SQUEEZE,118,80,80,77.75
12138,SQUEEZE,323,285,285,89.05
12143,SQUEEZE,32,-6,6,88.70
12148,SQUEEZE,628,590,590,115.45
12153,SQUEEZE,74,36,36,114.15
12158,SQUEEZE,449,411,411,131.90
12163,SQUEEZE,224,186,186,137.55
12168,SQUEEZE,373,335,335,154.00
12173,SQUEEZE,22,-16,16,149.80
12178,SQUEEZE,29,-9,9,143.70
12183,SQUEEZE,19,-19,19,138.20
12188,SQUEEZE,46,8,8,119.10
12193,SQUEEZE,38,0,0,118.60
12198,SQUEEZE,23,-15,15,117.20
12203,SQUEEZE,217,179,179,123.15
12208,SQUEEZE,463,425,425,143.00
12213,SQUEEZE,607,569,569,171.35
12218,SQUEEZE,391,353,353,184.60
12223,SQUEEZE,95,57,57,184.75
12228,SQUEEZE,272,234,234,190.65
12233,SQUEEZE,210,172,172,195.25
12238,SQUEEZE,42,4,4,181.20
12243,SQUEEZE,92,54,54,183.60
12248,SQUEEZE,149,111,111,159.65
12253,SQUEEZE,26,-12,12,158.45
12258,SQUEEZE,207,169,169,146.35
12263,SQUEEZE,36,-2,2,137.15
12268,SQUEEZE,46,8,8,120.80
12273,SQUEEZE,104,66,66,123.30
12278,SQUEEZE,203,165,165,131.10
12283,SQUEEZE,302,264,264,143.35
12288,SQUEEZE,169,131,131,149.50
12293,SQUEEZE,319,281,281,163.55
12298,SQUEEZE,128,90,90,167.30
12303,SQUEEZE,160,122,122,164.45
12308,SQUEEZE,158,120,120,149.20
12313,SQUEEZE,178,140,140,127.75
12318,SQUEEZE,250,212,212,120.70
12323,SQUEEZE,133,95,95,122.60
12328,SQUEEZE,52,14,14,111.60
12333,SQUEEZE,57,19,19,103.95
12338,SQUEEZE,38,0,0,103.75
12343,SQUEEZE,170,132,132,107.65
12348,SQUEEZE,257,219,219,113.05
12353,SQUEEZE,100,62,62,115.55
12358,SQUEEZE,23,-15,15,107.85
12363,SQUEEZE,288,250,250,120.25
12368,SQUEEZE,272,234,234,131.55
12374,SQUEEZE,247,209,209,138.70
12379,SQUEEZE,99,61,61,133.50
12384,SQUEEZE,45,7,7,120.65
12389,SQUEEZE,380,342,342,131.20
12394,SQUEEZE,24,-14,14,117.85
12399,SQUEEZE,301,263,263,126.50
12404,SQUEEZE,119,81,81,124.45
12409,SQUEEZE,119,81,81,122.50
12414,SQUEEZE,182,144,144,122.70
12419,SQUEEZE,38,0,0,112.10
12424,SQUEEZE,200,162,162,115.45
12429,SQUEEZE,93,55,55,117.50
12434,SQUEEZE,153,115,115,122.30
12439,SQUEEZE,316,278,278,136.20
12444,SQUEEZE,516,478,478,153.50
12449,SQUEEZE,70,32,32,144.15
12454,SQUEEZE,93,55,55,143.80
12459,SQUEEZE,47,9,9,143.50
12464,SQUEEZE,309,271,271,144.55
12469,SQUEEZE,108,70,70,136.35
12474,SQUEEZE,455,417,417,146.75
12479,SQUEEZE,92,54,54,146.40
12484,SQUEEZE,62,24,24,147.25
12489,SQUEEZE,166,128,128,136.55
12494,SQUEEZE,320,282,282,149.95
12499,SQUEEZE,480,442,442,158.90
12504,SQUEEZE,270,232,232,166.45
12509,SQUEEZE,49,11,11,162.95
12514,SQUEEZE,690,652,652,188.35
12519,SQUEEZE,187,149,149,195.80
12524,SQUEEZE,477,439,439,209.65
12529,SQUEEZE,319,281,281,220.95
12534,SQUEEZE,141,103,103,220.35
12539,SQUEEZE,45,7,7,206.80
12544,SQUEEZE,184,146,146,190.20
12549,SQUEEZE,420,382,382,207.70
12554,SQUEEZE,302,264,264,218.15
12559,SQUEEZE,444,406,406,238.00
12564,SQUEEZE,524,486,486,248.75
12569,SQUEEZE,61,23,23,246.40
12574,SQUEEZE,125,87,87,229.90
12579,SQUEEZE,221,183,183,236.35
12584,SQUEEZE,120,82,82,239.25
12589,SQUEEZE,238,200,200,242.85
12594,SQUEEZE,93,55,55,231.50
12599,SQUEEZE,80,42,42,211.50
12604,SQUEEZE,151,113,113,205.55
12609,SQUEEZE,281,243,243,217.15
12614,SQUEEZE,218,180,180,193.55
12619,SQUEEZE,318,280,280,200.10
12624,SQUEEZE,228,190,190,187.65
12630,SQUEEZE,96,58,58,176.50
12635,SQUEEZE,139,101,101,176.40
12640,SQUEEZE,40,2,2,176.15
12645,SQUEEZE,28,-10,10,169.35
12650,SQUEEZE,380,342,342,167.35
12655,SQUEEZE,184,146,146,161.45
12660,SQUEEZE,285,247,247,153.50
12665,SQUEEZE,67,29,29,130.65
12670,SQUEEZE,84,46,46,131.80
12675,SQUEEZE,169,131,131,134.00
12680,SQUEEZE,31,-7,7,125.20
12685,SQUEEZE,46,8,8,121.50
12690,SQUEEZE,56,18,18,112.40
12695,SQUEEZE,62,24,24,110.85
12700,SQUEEZE,85,47,47,111.10
12705,SQUEEZE,46,8,8,105.85
12710,SQUEEZE,21,-17,17,94.55
12715,SQUEEZE,238,200,200,95.55
12720,SQUEEZE,259,221,221,92.60
12725,SQUEEZE,404,366,366,101.40
12730,SQUEEZE,152,114,114,104.20
12735,SQUEEZE,163,125,125,105.40
12740,SQUEEZE,142,104,104,110.50
12745,SQUEEZE,60,22,22,111.10
12750,SQUEEZE,339,301,301,109.05
12755,SQUEEZE,105,67,67,105.10
12760,SQUEEZE,214,176,176,101.55
12765,SQUEEZE,90,52,52,102.70
12770,SQUEEZE,121,83,83,104.55
12775,SQUEEZE,325,287,287,112.35
12780,SQUEEZE,365,327,327,128.35
12785,SQUEEZE,137,99,99,132.90
12790,SQUEEZE,113,75,75,135.75
12795,SQUEEZE,243,205,205,144.80
12800,SQUEEZE,331,293,293,157.10
12805,SQUEEZE,377,339,339,173.65
12810,SQUEEZE,241,203,203,182.95
12815,SQUEEZE,229,191,191,182.50
12820,SQUEEZE,299,261,261,184.50
12825,SQUEEZE,341,303,303,181.35
12830,SQUEEZE,304,266,266,188.95
12835,SQUEEZE,130,92,92,187.30
12840,SQUEEZE,435,397,397,201.95
12845,SQUEEZE,106,68,68,204.25
12850,SQUEEZE,400,362,362,207.30
12855,SQUEEZE,19,-19,19,204.90
12860,SQUEEZE,28,-10,10,196.60
12865,SQUEEZE,227,189,189,203.45
12870,SQUEEZE,229,191,191,208.85
12875,SQUEEZE,130,92,92,199.10
12880,SQUEEZE,180,142,142,189.85
12886,SQUEEZE,268,230,230,196.40
12891,SQUEEZE,468,430,430,214.15
12896,SQUEEZE,827,789,789,243.35
12901,SQUEEZE,79,41,41,230.75
12906,SQUEEZE,45,7,7,214.15
12911,SQUEEZE,240,202,202,214.10
12916,SQUEEZE,280,242,242,216.65
12921,SQUEEZE,65,27,27,204.95
12926,SQUEEZE,426,388,388,209.20
12931,SQUEEZE,46,8,8,196.30
12936,SQUEEZE,219,181,181,200.75
12941,SQUEEZE,144,106,106,186.20
12946,SQUEEZE,183,145,145,190.05
12951,SQUEEZE,105,67,67,175.30
12956,SQUEEZE,42,4,4,174.55
12961,SQUEEZE,386,348,348,191.45
12966,SQUEEZE,220,182,182,191.10
12971,SQUEEZE,273,235,235,193.30
12976,SQUEEZE,73,35,35,190.45
12981,SQUEEZE,336,298,298,198.25
12986,SQUEEZE,107,69,69,190.20
12991,SQUEEZE,266,228,228,180.10
12996,SQUEEZE,38,0,0,140.65
13001,RELAX2,79,41,41,140.65
13006,RELAX2,70,32,32,141.90
13011,RELAX2,44,6,6,132.10
13016,RELAX2,70,32,32,121.60
13021,RELAX2,195,157,157,128.10
13026,RELAX2,341,303,303,123.85
13031,RELAX2,440,402,402,143.55
13036,RELAX2,182,144,144,141.70
13041,RELAX2,319,281,281,150.45
13046,RELAX2,64,26,26,144.50
13051,RELAX2,289,251,251,153.70
13056,RELAX2,222,184,184,162.70
13061,RELAX2,238,200,200,155.30
13066,RELAX2,224,186,186,155.50
13071,RELAX2,368,330,330,160.25
13076,RELAX2,75,37,37,160.35
13081,RELAX2,156,118,118,151.35
13086,RELAX2,72,34,34,149.60
13091,RELAX2,365,327,327,154.55
13096,RELAX2,203,165,165,162.80
13101,RELAX2,119,81,81,164.80
13106,RELAX2,299,261,261,176.25
13111,RELAX2,221,183,183,185.10
13116,RELAX2,408,370,370,202.00
13121,RELAX2,344,306,306,209.45
13126,RELAX2,437,399,399,214.25
13131,RELAX2,100,62,62,197.25
13136,RELAX2,358,320,320,206.05
13142,RELAX2,40,2,2,192.10
13147,RELAX2,125,87,87,195.15
13152,RELAX2,521,483,483,206.75
13157,RELAX2,535,497,497,222.40
13162,RELAX2,318,280,280,226.40
13167,RELAX2,106,68,68,220.50
13172,RELAX2,395,357,357,221.85
13177,RELAX2,455,417,417,240.85
13182,RELAX2,543,505,505,260.20
13187,RELAX2,359,321,321,274.55
13192,RELAX2,302,264,264,271.40
13197,RELAX2,127,89,89,267.60
13202,RELAX2,91,53,53,266.20
13207,RELAX2,116,78,78,257.05
13212,RELAX2,66,28,28,249.30
13217,RELAX2,184,146,146,238.10
13222,RELAX2,113,75,75,226.55
13227,RELAX2,95,57,57,209.45
13232,RELAX2,24,-14,14,207.05
13237,RELAX2,315,277,277,204.90
13242,RELAX2,37,-1,1,204.85
13247,RELAX2,587,549,549,227.95
13252,RELAX2,84,46,46,206.10
13257,RELAX2,217,179,179,190.20
13262,RELAX2,153,115,115,181.95
13267,RELAX2,305,267,267,191.90
13272,RELAX2,114,76,76,177.85
13277,RELAX2,324,286,286,171.30
13282,RELAX2,120,82,82,150.15
13287,RELAX2,310,272,272,147.70
13292,RELAX2,199,161,161,142.55
13297,RELAX2,130,92,92,142.70
13302,RELAX2,421,383,383,159.20
13307,RELAX2,38,0,0,155.30
13312,RELAX2,113,75,75,157.65
13317,RELAX2,389,351,351,167.90
13322,RELAX2,116,78,78,168.05
13327,RELAX2,276,238,238,177.10
13332,RELAX2,40,2,2,176.50
13337,RELAX2,39,1,1,162.70
13342,RELAX2,35,-3,3,162.80
13347,RELAX2,63,25,25,136.60
13352,RELAX2,51,13,13,134.95
13357,RELAX2,57,19,19,126.95
13362,RELAX2,38,0,0,121.20
13367,RELAX2,20,-18,18,108.75
13372,RELAX2,86,48,48,107.35
13377,RELAX2,39,1,1,93.10
13382,RELAX2,30,-8,8,89.40
13387,RELAX2,41,3,3,75.95
13392,RELAX2,29,-9,9,68.35
13398,RELAX2,46,8,8,64.15
13403,RELAX2,44,6,6,45.30
13408,RELAX2,25,-13,13,45.95
13413,RELAX2,55,17,17,43.05
13418,RELAX2,32,-6,6,25.80
13423,RELAX2,76,38,38,23.80
13428,RELAX2,18,-20,20,12.90
13433,RELAX2,54,16,16,13.60
13438,RELAX2,47,9,9,14.00
13443,RELAX2,58,20,20,14.85
13448,RELAX2,72,34,34,15.30
13453,RELAX2,68,30,30,16.15
13458,RELAX2,18,-20,20,16.20
13463,RELAX2,52,14,14,16.90
13468,RELAX2,30,-8,8,16.40
13473,RELAX2,65,27,27,15.35
13478,RELAX2,19,-19,19,16.25
13483,RELAX2,27,-11,11,16.40
13488,RELAX2,29,-9,9,16.70
13493,RELAX2,50,12,12,16.85
13498,RELAX2,30,-8,8,16.85
13503,RELAX2,113,75,75,20.30
13508,RELAX2,18,-20,20,20.65
13513,RELAX2,52,14,14,20.50
13518,RELAX2,22,-16,16,21.00
13523,RELAX2,40,2,2,19.20
13528,RELAX2,31,-7,7,18.55
13533,RELAX2,54,16,16,18.55
13538,RELAX2,42,4,4,18.30
13543,RELAX2,36,-2,2,17.40
13548,RELAX2,99,61,61,18.75
13553,RELAX2,88,50,50,19.75
13558,RELAX2,142,104,104,23.95
13563,RELAX2,74,36,36,25.05
13568,RELAX2,134,96,96,29.45
13573,RELAX2,25,-13,13,28.75
13578,RELAX2,51,13,13,28.45
13583,RELAX2,50,12,12,28.50
13588,RELAX2,19,-19,19,29.00
13593,RELAX2,31,-7,7,28.75
13598,RELAX2,21,-17,17,29.20
13603,RELAX2,57,19,19,26.40
13608,RELAX2,27,-11,11,25.95
13613,RELAX2,73,35,35,27.00
13618,RELAX2,64,26,26,27.50
13623,RELAX2,56,18,18,28.30
13628,RELAX2,60,22,22,29.05
13633,RELAX2,36,-2,2,28.35
13638,RELAX2,305,267,267,41.50
13643,RELAX2,135,97,97,46.25
13648,RELAX2,131,93,93,47.85
13654,RELAX2,21,-17,17,46.20
13659,RELAX2,52,14,14,41.70
13664,RELAX2,64,26,26,41.20
13669,RELAX2,35,-3,3,36.55
13674,RELAX2,82,44,44,38.10
13679,RELAX2,59,21,21,38.50
13684,RELAX2,54,16,16,38.70
13689,RELAX2,48,10,10,38.25
13694,RELAX2,56,18,18,38.80
13699,RELAX2,26,-12,12,38.55
13704,RELAX2,83,45,45,39.85
13709,RELAX2,22,-16,16,40.10
13714,RELAX2,28,-10,10,38.85
13719,RELAX2,28,-10,10,38.05
13724,RELAX2,75,37,37,39.00
13729,RELAX2,42,4,4,38.10
13734,RELAX2,62,24,24,39.20
13739,RELAX2,26,-12,12,26.45
13744,RELAX2,49,11,11,22.15
13749,RELAX2,65,27,27,18.85
13754,RELAX2,157,119,119,23.95
13759,RELAX2,92,54,54,25.95
13764,RELAX2,114,76,76,28.45
13769,RELAX2,68,30,30,29.80
13774,RELAX2,62,24,24,28.80
13779,RELAX2,21,-17,17,28.60
13784,RELAX2,160,122,122,33.90
13789,RELAX2,22,-16,16,34.20
13794,RELAX2,37,-1,1,33.35
13799,RELAX2,26,-12,12,33.35
13804,RELAX2,98,60,60,34.10
13809,RELAX2,36,-2,2,33.40
13814,RELAX2,51,13,13,33.55
13819,RELAX2,20,-18,18,33.95
13824,RELAX2,54,16,16,32.90
13829,RELAX2,58,20,20,33.70
13834,RELAX2,59,21,21,33.55
13839,RELAX2,20,-18,18,33.85
13844,RELAX2,78,40,40,35.30
13849,RELAX2,53,15,15,34.70
13854,RELAX2,63,25,25,30.00
13859,RELAX2,51,13,13,27.95
13864,RELAX2,37,-1,1,24.20
13869,RELAX2,32,-6,6,23.00
13874,RELAX2,18,-20,20,22.80
13879,RELAX2,19,-19,19,22.90
13884,RELAX2,88,50,50,19.30
13889,RELAX2,35,-3,3,18.65
13894,RELAX2,68,30,30,20.10
13899,RELAX2,33,-5,5,19.75
13904,RELAX2,56,18,18,17.65
13910,RELAX2,83,45,45,19.80
13915,RELAX2,62,24,24,20.35
13920,RELAX2,23,-15,15,20.20
13925,RELAX2,130,92,92,24.00
13930,RELAX2,24,-14,14,23.70
13935,RELAX2,55,17,17,23.50
13940,RELAX2,75,37,37,24.45
13945,RELAX2,60,22,22,23.55
13950,RELAX2,63,25,25,24.05
13955,RELAX2,58,20,20,23.80
13960,RELAX2,60,22,22,24.25
13965,RELAX2,65,27,27,25.55
13970,RELAX2,71,33,33,26.90
13975,RELAX2,54,16,16,26.70
13980,RELAX2,19,-19,19,26.70
13985,RELAX2,47,9,9,24.65
13990,RELAX2,73,35,35,26.25
13995,RELAX2,51,13,13,25.40
14000,RELAX2,20,-18,18,26.05
14005,RELAX2,68,30,30,26.65
14010,RELAX2,59,21,21,25.45
14015,RELAX2,40,2,2,24.35
14020,RELAX2,26,-12,12,24.20
14025,RELAX2,64,26,26,20.90
14030,RELAX2,64,26,26,21.50
14035,RELAX2,41,3,3,20.80
14040,RELAX2,20,-18,18,19.85
14045,RELAX2,65,27,27,20.10
14050,RELAX2,65,27,27,20.20
14055,RELAX2,50,12,12,19.80
14060,RELAX2,22,-16,16,19.50
14065,RELAX2,60,22,22,19.25
14070,RELAX2,65,27,27,18.95
14075,RELAX2,40,2,2,18.25
14080,RELAX2,21,-17,17,18.15
14085,RELAX2,60,22,22,18.80
14090,RELAX2,70,32,32,18.65
14095,RELAX2,31,-7,7,18.35
14100,RELAX2,21,-17,17,18.30
14105,RELAX2,58,20,20,17.80
14110,RELAX2,60,22,22,17.85
14115,RELAX2,42,4,4,17.95
14120,RELAX2,22,-16,16,18.15
14125,RELAX2,60,22,22,17.95
14130,RELAX2,48,10,10,17.15
14135,RELAX2,45,7,7,17.35
14140,RELAX2,21,-17,17,17.30
14145,RELAX2,52,14,14,16.65
14150,RELAX2,56,18,18,16.20
14155,RELAX2,42,4,4,15.80
14160,RELAX2,27,-11,11,15.55
14166,RELAX2,51,13,13,15.10
14171,RELAX2,60,22,22,14.85
14176,RELAX2,35,-3,3,14.90
14181,RELAX2,30,-8,8,14.45
14186,RELAX2,50,12,12,13.95
14191,RELAX2,71,33,33,14.00
14196,RELAX2,30,-8,8,14.05
14201,RELAX2,43,5,5,13.45
14206,RELAX2,43,5,5,12.70
14211,RELAX2,58,20,20,12.60
14216,RELAX2,27,-11,11,12.95
14221,RELAX2,36,-2,2,12.25
14226,RELAX2,51,13,13,11.80
14231,RELAX2,77,39,39,13.25
14236,RELAX2,27,-11,11,13.45
14241,RELAX2,44,6,6,12.90
14246,RELAX2,35,-3,3,12.35
14251,RELAX2,76,38,38,13.35
14256,RELAX2,47,9,9,13.60
14261,RELAX2,26,-12,12,13.65
14266,RELAX2,44,6,6,13.30
14271,RELAX2,76,38,38,14.10
14276,RELAX2,38,0,0,13.95
14281,RELAX2,34,-4,4,13.75
14286,RELAX2,37,-1,1,13.20
14291,RELAX2,77,39,39,13.50
14296,RELAX2,43,5,5,13.35
14301,RELAX2,26,-12,12,13.70
14306,RELAX2,50,12,12,14.05
14311,RELAX2,74,36,36,14.85
14316,RELAX2,38,0,0,14.30
14321,RELAX2,42,4,4,14.40
14326,RELAX2,46,8,8,14.15
14331,RELAX2,64,26,26,13.50
14336,RELAX2,35,-3,3,13.10
14341,RELAX2,34,-4,4,13.00
14346,RELAX2,53,15,15,13.60
14351,RELAX2,63,25,25,12.95
14356,RELAX2,37,-1,1,12.55
14361,RELAX2,34,-4,4,12.15
14366,RELAX2,45,7,7,12.20
14371,RELAX2,75,37,37,12.15
14376,RELAX2,38,0,0,12.15
14381,RELAX2,25,-13,13,12.60
14386,RELAX2,50,12,12,13.15
14391,RELAX2,74,36,36,13.00
14396,RELAX2,33,-5,5,13.00
14401,RELAX2,26,-12,12,13.00
14406,RELAX2,43,5,5,12.65
14411,RELAX2,72,34,34,12.55
14416,RELAX2,28,-10,10,13.05
14422,RELAX2,45,7,7,13.20
14427,RELAX2,40,2,2,12.90
14432,RELAX2,70,32,32,13.20
14437,RELAX2,29,-9,9,13.50
14442,RELAX2,57,19,19,14.25
14447,RELAX2,23,-15,15,14.25
14452,RELAX2,66,28,28,14.40
14457,RELAX2,25,-13,13,15.00
14462,RELAX2,60,22,22,15.90
14467,RELAX2,37,-1,1,15.60
14472,RELAX2,70,32,32,15.35
14477,RELAX2,29,-9,9,15.80
14482,RELAX2,53,15,15,15.90
14487,RELAX2,30,-8,8,15.70
14492,RELAX2,73,35,35,15.65
14497,RELAX2,26,-12,12,16.00
14502,RELAX2,57,19,19,16.35
14507,RELAX2,37,-1,1,16.15
14512,RELAX2,71,33,33,16.10
14517,RELAX2,36,-2,2,15.70
14522,RELAX2,49,11,11,15.90
14527,RELAX2,29,-9,9,16.25
14532,RELAX2,70,32,32,16.25
14537,RELAX2,24,-14,14,16.50
14542,RELAX2,58,20,20,16.55
14547,RELAX2,20,-18,18,16.70
14552,RELAX2,76,38,38,17.20
14557,RELAX2,33,-5,5,16.80
14562,RELAX2,48,10,10,16.20
14567,RELAX2,32,-6,6,16.45
14572,RELAX2,68,30,30,16.35
14577,RELAX2,26,-12,12,16.50
14582,RELAX2,62,24,24,16.95
14587,RELAX2,21,-17,17,17.40
14592,RELAX2,71,33,33,17.30
14597,RELAX2,29,-9,9,17.15
14602,RELAX2,47,9,9,16.65
14607,RELAX2,36,-2,2,16.70
14612,RELAX2,66,28,28,16.45
14617,RELAX2,25,-13,13,17.00
14622,RELAX2,55,17,17,17.30
14627,RELAX2,22,-16,16,17.65
14632,RELAX2,71,33,33,17.70
14637,RELAX2,33,-5,5,17.25
14642,RELAX2,42,4,4,16.45
14647,RELAX2,36,-2,2,15.65
14652,RELAX2,72,34,34,15.45
14657,RELAX2,33,-5,5,15.45
14662,RELAX2,54,16,16,15.75
14667,RELAX2,26,-12,12,16.05
14672,RELAX2,67,29,29,16.00
14678,RELAX2,26,-12,12,16.00
14683,RELAX2,57,19,19,15.75
14688,RELAX2,20,-18,18,15.80
14693,RELAX2,62,24,24,15.35
14698,RELAX2,24,-14,14,15.60
14703,RELAX2,69,31,31,16.70
14708,RELAX2,23,-15,15,17.35
14713,RELAX2,60,22,22,17.05
14718,RELAX2,24,-14,14,17.10
14723,RELAX2,72,34,34,17.95
14728,RELAX2,18,-20,20,18.15
14733,RELAX2,66,28,28,17.90
14738,RELAX2,19,-19,19,18.60
14743,RELAX2,66,28,28,19.80
14748,RELAX2,18,-20,20,20.70
14753,RELAX2,58,20,20,20.00
14758,RELAX2,21,-17,17,20.60
14763,RELAX2,56,18,18,20.70
14768,RELAX2,19,-19,19,21.05
14773,RELAX2,60,22,22,20.70
14778,RELAX2,26,-12,12,20.70
14783,RELAX2,68,30,30,21.25
14788,RELAX2,19,-19,19,21.30
14793,RELAX2,63,25,25,21.35
14798,RELAX2,21,-17,17,21.50
14803,RELAX2,63,25,25,21.20
14808,RELAX2,19,-19,19,21.40
14813,RELAX2,66,28,28,21.70
14818,RELAX2,23,-15,15,21.75
14823,RELAX2,66,28,28,21.45
14828,RELAX2,20,-18,18,21.35
14833,RELAX2,61,23,23,21.10
14838,RELAX2,19,-19,19,21.10
14843,RELAX2,66,28,28,21.10
14848,RELAX2,21,-17,17,20.95
